DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
89,0.007112376,1,11,12,86,18,15,5,2,15,1472,10,4,5.3133,7,0,0,0,0,1,-46,811,2,3,72,0,0,0,0,38,32,29,0.614307,0.643417425,1.477121255
41,0.175438596,1,15,3,272,20,16,4,2,16,2190,15,0,5.4607,17,0,0,0,0,1,28,242,6,3,436,0,0,0,0,107,49,59,0.614307,0.102826253,2.716003344
16,0.105263158,1,17,19,432,17,13,7,2,13,602,2,2,4.0106,12,0,0,0,0,0,72,1207,1,4,64,0,0,0,0,33,35,16,0.614307,0.4021712,1.740362689
26,0.04784689,1,17,16,86,18,14,6,2,14,811,4,6,4.4595,7,0,0,0,0,0,21,1005,1,4,233,0,0,0,0,26,54,29,0.614307,0.6241678,1.579783597
24,0.023391813,1,17,17,86,18,12,8,2,12,1505,3,2,5.1787,15,0,0,0,0,0,70,1062,1,4,460,0,0,0,0,42,64,50,0.614307,0.586714585,1.792391689
879,1.052631579,1,17,23,86,20,19,1,2,19,1845,17,4,5.3867,26,0,0,0,0,0,150,829,1,4,351,0,0,0,0,53,84,45,0.614307,0.339176134,2.765668555
59,0.087719298,1,16,19,65,19,13,7,2,13,664,1,4,4.0953,10,0,0,0,0,0,48,1250,7,3,70,0,0,0,0,15,37,26,0.614307,0.56128374,1.770852012
20,0.526315789,1,17,16,589,20,16,4,2,16,2138,10,2,5.2905,9,0,0,0,0,0,130,1010,1,4,436,0,0,0,0,87,104,86,0.614307,0.69142149,2.671172843
154,0.526315789,1,15,15,65,20,20,0,1,20,1681,7,1,5.2435,7,0,0,0,0,1,81,1108,6,3,93,0,0,0,0,53,56,40,0.614307,0.556649688,2.597695186
44,0.175438596,1,15,17,589,19,19,1,2,19,1888,18,9,5.5356,25,0,0,1,0,0,54,1110,6,3,265,0,0,0,0,44,98,42,0.614307,0.728030935,2.91750551
817,0.210526316,1,18,7,589,20,19,1,2,19,2110,8,5,5.3187,20,0,0,0,0,1,145,1278,2,4,388,0,0,0,0,93,97,74,0.614307,0.609759686,2.29666519
83,0.043859649,1,18,23,152,20,20,0,1,20,1554,12,4,5.0864,8,0,0,0,0,0,27,27,2,4,89,0,0,0,0,56,68,36,0.614307,0.474557054,1.556302501
730,0.350877193,1,18,21,86,18,16,4,2,16,1092,12,2,4.7465,11,0,0,0,0,0,158,560,2,4,362,0,0,0,0,41,34,37,0.614307,0.669436079,2.021189299
33,0.350877193,1,18,19,272,19,18,2,2,18,1179,20,0,4.6584,29,0,0,0,0,0,157,1190,2,4,328,0,0,0,0,69,41,57,0.614307,0.346600456,2.359835482
15,0.210526316,1,19,9,152,18,16,4,2,16,1797,12,1,5.5461,21,0,0,0,0,0,170,555,3,4,269,0,0,0,0,50,59,51,0.614307,0.382029246,2.08278537
665,0.263157895,1,19,21,86,18,17,3,2,17,1481,10,1,4.8395,36,0,0,1,0,1,182,488,3,4,106,0,0,0,0,42,53,45,0.614307,0.577559757,2
131,1.052631579,1,20,11,86,17,17,3,2,17,1037,14,3,4.7146,4,0,0,0,0,0,168,811,4,4,236,0,0,0,0,30,25,29,0.614307,0.843518582,2.534026106
316,1.052631579,1,20,1,86,18,20,0,1,20,1224,9,2,4.6437,17,0,0,0,0,1,158,418,4,4,120,0,0,0,0,83,28,53,0.614307,0.512996593,2.600972896
298,0.526315789,1,20,14,415,20,18,2,2,18,947,13,1,4.3067,4,0,0,0,0,0,171,1150,4,4,167,0,0,0,0,29,21,47,0.614307,0.69749023,2.439332694
263,0.116959064,1,20,5,152,19,19,1,2,19,967,9,7,4.6038,0,0,0,0,0,0,203,563,4,4,450,0,0,0,0,30,45,24,0.614307,0.45395208,2.271841607
57,0.15037594,1,20,20,65,19,18,2,2,18,1350,16,3,4.9334,11,0,0,0,0,0,177,1310,4,4,298,0,0,0,0,34,79,37,0.614307,0.443440374,2.564666064
172,0.09569378,1,19,3,86,20,17,3,2,17,2560,6,0,5.7358,32,0,0,0,0,0,178,382,3,4,112,0,0,0,0,135,84,84,0.614307,0.309615845,1.857332496
247,0.09569378,1,19,3,86,19,16,4,2,16,1351,6,4,4.7909,23,0,0,0,0,0,178,457,3,4,112,0,0,0,0,47,61,46,0.614307,0.371201972,1.880813592
131,0.04576659,1,23,20,86,18,13,7,2,13,1991,17,3,5.327,20,0,0,0,0,1,386,1355,7,4,4,0,0,0,0,110,65,71,0.614307,0.404242674,2.640481437
71,0.09569378,1,23,14,152,16,14,6,2,14,1204,10,2,4.7501,11,0,0,0,0,1,380,941,7,4,436,0,0,0,0,64,35,44,0.614307,0.082705112,2.775974331
59,0.175438596,1,21,3,86,20,20,0,1,20,1777,12,2,5.411,45,0,0,0,0,0,321,260,5,4,287,0,0,0,0,83,51,59,0.614307,0.402332581,2.783903579
39,0.175438596,1,21,3,432,17,18,2,2,18,2523,22,5,5.7273,48,0,0,0,0,0,321,240,5,4,81,0,0,0,0,153,74,85,0.614307,0.109994519,2.707570176
38,0.526315789,1,22,21,432,20,20,0,1,20,1618,5,2,5.2158,14,0,0,0,0,0,-4117,1341,6,4,147,0,0,0,0,67,60,52,0.614307,0.592034232,2.961421094
46,0.210526316,1,21,3,432,20,18,2,2,18,2364,10,4,5.4695,72,0,0,0,0,0,-4160,226,5,4,320,0,0,0,0,99,121,69,0.614307,0.420941866,2.557507202
36,0.037593985,1,25,13,86,20,13,7,2,13,1509,10,6,5.1549,29,0,0,0,0,0,14,861,2,5,70,0,0,0,0,42,83,36,0.614307,0.816596937,1.591064607
60,0.105263158,1,25,8,86,20,18,2,2,18,1685,10,2,5.511,28,0,0,0,0,1,313,542,2,5,320,0,0,0,0,52,67,44,0.614307,0.674949357,2.257678575
30,0.350877193,1,25,3,415,20,19,1,2,19,3103,13,6,6.1639,32,0,0,0,0,1,309,231,2,5,81,0,0,0,0,107,108,86,0.614307,0.625929549,3.067070856
62,1.052631579,1,25,6,65,20,20,0,1,20,937,6,2,4.2297,14,0,0,0,0,0,64,467,2,5,299,0,0,0,0,55,42,34,0.614307,0.189816244,3.340642378
