DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
7,0.210526316,10,27,10,511,13,13,7,3,13,2051,16,5,5.3143,27,0.1224,0.3529,1,0,1,-13,647,3,5,1,869,42,12,32,77,51,57,0.999134,0.372012781,1.84509804
41,0.116959064,10,28,3,69,19,12,8,3,12,557,11,5,3.7424,1,0,0,0,0,0,4,279,4,5,1,803,22,11,24,26,23,23,1,0.506610897,1.86923172
7,0.350877193,10,26,16,69,13,9,11,8,9,1223,5,0,5.0369,10,0.1481,0.5714,0,0,1,-30,1023,2,5,81,865,39,18,18,56,21,38,0.999997,0.550060595,2.243038049
41,0.065789474,10,25,10,69,16,16,4,2,16,1498,9,6,5.1407,1,0,0,0,0,0,-83,671,1,5,388,1307,41,51,26,39,63,45,9.49E-05,0.481007981,1.84509804
64,0.105263158,10,28,3,69,17,9,11,4,9,692,9,4,4.0679,2,0,0,0,0,1,3,253,4,5,1,454,24,11,10,29,19,13,1.19E-07,0.289369801,2.068185862
8,0.350877193,10,27,17,69,17,13,7,2,13,758,9,1,4.3363,6,0.0606,0.5,1,0,1,-5,1082,3,5,151,890,27,29,32,29,31,27,0.000198963,0.412706468,2.089905111
2,0.526315789,10,27,20,69,10,11,9,5,11,645,4,1,3.9492,28,0.3056,0.5238,0,0,0,-25,1210,3,5,205,717,28,23,18,29,18,22,0.999306,0.54456924,2.320146286
18,0.131578947,10,27,0,152,16,13,7,3,13,1067,6,8,4.6029,6,0.1304,0.6,0,0,0,-23,46,3,5,1,597,21,16,7,60,20,24,6.22E-09,0.573495395,1.792391689
29,0.350877193,10,28,11,69,18,16,4,3,16,775,10,3,4.3668,7,0.1053,0.5,1,0,0,11,689,4,5,64,558,12,34,9,29,31,17,0.954428,0.474631088,2.550228353
4,1.052631579,10,27,19,69,12,12,8,3,12,480,4,9,3.5843,15,0.1818,0.4615,0,0,0,-26,1182,3,5,111,903,32,28,32,23,14,13,0.999978,0.502489525,2.754348336
15,0.350877193,10,26,0,69,10,6,14,6,6,449,5,1,3.4572,10,0.0652,0.3,0,0,0,-69,54,2,5,1,955,21,27,39,19,11,17,0.00206276,0.584556105,2.645422269
7,0.175438596,10,27,18,69,16,14,6,3,14,539,6,6,3.7766,10,0.1852,0.625,0,0,0,-27,1136,3,5,74,502,7,11,11,26,24,13,6.27E-06,0.534403911,1.892094603
13,0.09569378,10,28,2,69,16,13,7,3,13,758,9,0,4.2068,16,0.1818,0.2857,0,0,0,-19,136,4,5,481,803,36,22,33,39,19,24,0.00538605,0.669568436,1.792391689
71,0.210526316,10,28,8,69,18,12,8,3,12,701,14,2,4.0558,7,0.0952,1,0,0,0,-13,593,4,5,287,645,24,13,20,32,16,34,0.130631,0.405544873,2.195899652
96,0.526315789,10,22,13,69,16,9,11,3,9,607,8,1,4.0723,2,0.0625,0.5,0,0,0,-152,914,5,4,1,507,14,4,7,28,23,25,0.917761,0.269962983,1.995635195
44,0.526315789,10,29,12,152,17,17,3,2,17,689,10,0,4.1938,12,0.0566,0.3333,0,0,1,-6,815,5,5,515,1860,56,30,48,30,15,14,0.999994,0.541260576,3.162862993
12,0.131578947,10,29,5,32,14,14,6,3,14,845,9,0,4.3446,9,0.0811,0.6,0,0,0,-13,354,5,5,114,675,14,19,13,24,36,26,1,0.429902395,2.017033339
16,0.350877193,10,29,20,32,16,14,6,2,14,1056,12,6,4.7196,31,0.2927,0.6667,0,0,0,22,1225,5,5,481,1266,38,42,32,28,37,31,5.93E-07,0.316697388,1.934498451
10,0.526315789,10,29,18,31,16,11,9,3,11,750,7,0,4.1023,9,0.125,0.5,0,0,0,0,1109,5,5,405,724,12,15,16,31,19,23,1,0.351413077,2.551449998
19,0.175438596,10,29,18,31,16,14,6,3,14,1658,13,0,5.2727,17,0.2,0.1538,0,0,1,0,1154,5,5,146,579,18,12,11,55,50,44,0.000225586,0.359017983,2.184691431
11,1.052631579,10,29,16,32,16,12,8,2,12,851,2,4,4.1111,8,0.0769,0.3333,0,0,0,18,997,5,5,111,832,33,30,34,54,35,29,0.984051,0.432052558,2.123851641
17,0.350877193,10,27,11,31,16,14,6,2,14,2408,14,7,5.7596,18,0.1923,0.3333,1,1,0,-55,724,3,5,66,766,24,22,13,100,106,51,1,0.399155921,2.418301291
15,1.052631579,10,29,21,31,18,17,3,2,17,565,5,8,3.6711,17,0.0488,0.2,0,0,0,23,1277,5,5,227,741,14,31,15,22,22,12,0.953977,0.293422533,2.862131379
61,0.131578947,10,29,6,31,16,15,5,3,15,516,4,1,3.6359,7,0,0,0,0,0,-13,421,5,5,559,367,5,6,7,19,17,12,0.999999,0.701728639,2.021189299
19,0.526315789,10,29,15,31,13,11,9,3,11,1083,15,4,4.7063,27,0.2,0.4286,0,0,0,-4,919,5,5,270,740,15,17,21,30,27,34,1,0.679895598,2.729974286
13,0.350877193,10,29,19,221,18,16,4,3,16,457,5,3,3.4753,4,0,0,0,0,0,1,1200,5,5,1,681,3,11,7,12,20,17,0.997243,0.567090061,2.292256071
48,0.175438596,10,27,5,221,18,9,11,3,9,482,9,5,3.7769,1,0,0,0,0,0,-62,348,3,5,1,476,12,10,3,13,17,14,0.999998,0.683554431,1.991226076
39,0.175438596,10,30,13,571,18,18,2,2,18,313,8,4,3.083,4,0.0588,0.25,0,0,0,-9,836,6,5,1,416,5,6,5,7,9,5,1,0.614688277,1.806179974
6,0.210526316,10,28,21,221,15,11,9,3,11,696,11,2,4.1116,10,0.1071,0.375,0,0,1,-48,1308,4,5,316,544,50,14,20,68,23,30,0.999985,0.27776409,2.06069784
16,0.350877193,10,25,13,152,16,14,6,3,14,1137,1,5,4.4323,34,0.2308,0.5,0,0,1,-129,814,1,5,64,1267,19,29,25,50,42,32,1,0.383951144,2.491361694
8,0.131578947,10,31,3,422,15,10,10,3,10,407,11,13,3.4042,5,0.0833,0.4,0,0,1,4,218,7,5,1,457,14,10,9,20,24,11,0.990776,0.442809104,2.167317335
5,0.065789474,10,28,21,511,18,13,7,4,13,433,5,3,3.5838,4,0.0556,0.25,0,0,1,-48,1320,4,5,3,459,9,5,8,13,19,7,0.24094,0.666177148,1.903089987
7,0.526315789,10,28,15,422,17,16,4,2,16,923,10,4,4.471,4,0.0769,0.5,0,0,1,-55,925,4,5,11,797,38,19,23,47,24,34,0.999965,0.162393252,1.892094603
19,0.087719298,10,30,16,422,11,9,11,4,9,1008,5,3,4.4872,14,0.0588,0.1,0,0,1,-5,1031,6,5,103,484,21,12,14,32,30,15,1,0.638559985,1.838849091
12,0.526315789,10,30,20,136,17,15,5,3,15,541,2,2,3.7591,10,0.1714,0.6667,0,0,0,-1,1253,6,5,111,924,24,24,35,20,17,29,0.606834,0.349523755,2.523746467
12,0.350877193,10,29,10,422,18,15,5,3,15,860,7,0,4.2249,5,0.15,1,1,0,1,-35,665,5,5,14,766,43,13,30,38,23,19,0.0213717,0.631491215,2.1430148
6,0.116959064,11,2,9,422,17,15,5,2,15,737,5,2,4.0353,10,0.1538,0.5,1,0,0,-2,568,2,1,474,615,28,19,20,25,19,29,0.999863,0.564120116,1.812913357
66,0.036297641,11,2,4,422,13,13,7,4,13,1131,7,2,4.7413,8,0.0556,0.1667,1,0,0,-7,307,2,1,72,1727,86,41,58,63,37,24,0.999959,0.621500365,2.328379603
956,0.526315789,11,3,15,136,16,17,3,2,17,856,2,2,4.0919,24,0.2787,0.8095,0,0,0,28,470,3,1,205,945,28,24,20,41,29,27,0.519869,0.488690372,2.10720997
10,0.263157895,11,3,12,422,19,18,2,3,18,611,16,12,3.7762,11,0.087,0.5714,0,1,0,-39,770,3,1,237,1744,35,47,38,24,17,20,1.08E-06,0.12218487,1.919078092
11,1.052631579,10,30,19,422,17,13,7,4,13,755,13,2,4.2147,5,0.0588,0.4,0,0,0,-130,1173,6,5,64,748,22,18,13,22,33,46,4.97E-06,0.53881975,2.380211242
10,0.350877193,11,3,14,422,18,8,12,3,9,807,9,3,4.3658,5,0.037,0.3333,0,0,0,-38,872,3,1,405,1227,35,22,24,35,24,29,4.65E-06,0.17454178,2.068185862
5,0.175438596,11,2,19,422,19,16,4,2,16,614,6,7,3.8645,7,0.0333,0.2,0,0,0,-56,1202,2,1,481,1210,23,32,29,26,25,17,0.0114823,0.50552672,1.924279286
15,0.131578947,11,4,3,422,17,14,6,2,14,705,19,8,4.252,7,0.15,0.5,0,0,1,-24,241,4,1,1,361,10,10,5,17,29,17,6.12E-07,0.216981636,2.36361198
276,0.026315789,11,5,13,136,17,10,10,5,10,470,6,0,3.7279,5,0,0,1,0,0,8,1087,5,1,77,264,5,2,4,14,6,12,0.999993,0.68504528,1.72427587
11,1.052631579,11,5,16,136,18,15,5,2,15,657,9,5,4.0966,2,0.0625,0.5,0,0,1,11,1000,5,1,547,403,5,6,3,20,13,11,6.50E-05,0.337205412,2.190331698
39,0.04576659,11,6,20,136,16,16,4,2,16,739,2,3,4.1822,2,0,0,0,0,0,5,1292,6,1,68,463,12,14,13,26,25,23,0.986025,0.461250177,2.209515015
9,0.175438596,11,4,19,136,10,9,11,4,9,992,9,0,4.5999,21,0.3846,0.625,0,0,0,-43,1207,4,1,146,573,38,9,20,56,25,32,0.999999,0.481648743,1.755874856
46,0.131578947,11,5,5,136,17,11,9,2,11,876,8,1,4.3431,0,0,0,0,0,0,-34,361,5,1,411,780,14,26,15,34,30,23,0.999998,0.548955152,1.949390007
7,1.052631579,11,4,12,136,14,11,9,3,11,492,8,3,3.4531,7,0.0968,0.4286,0,0,0,-50,779,4,1,473,740,25,19,24,26,11,12,0.99993,0.680290732,2.911157609
22,0.350877193,11,4,20,136,14,10,10,4,10,525,14,2,3.5906,10,0.2381,0.5556,1,0,1,-43,1232,4,1,278,898,23,51,15,29,21,13,0.999941,0.459534668,1.954242509
21,0.263157895,11,5,13,136,20,15,5,3,15,420,6,18,3.4476,6,0.0789,0.75,0,0,0,-48,861,5,1,481,1203,34,25,20,17,9,18,0.999999,0.606732782,1.949390007
10,0.350877193,11,6,1,136,17,16,4,3,16,472,5,15,3.4859,3,0,0,0,0,0,-37,74,6,1,1,401,5,9,5,21,12,10,3.23E-08,0.59051202,2.053078443
5,0.105263158,11,6,17,136,16,11,9,3,11,953,7,7,4.4183,1,0,0,0,0,1,1,1040,6,1,157,870,44,22,38,53,33,38,1,0.55537255,2.049218023
27,0.263157895,11,6,4,136,13,14,6,3,14,1084,6,0,4.5434,7,0.0333,0.1667,0,0,0,-10,323,6,1,297,1252,28,40,20,40,49,34,0.99999,0.591639645,1.77815125
31,0.105263158,11,3,11,136,18,13,7,3,13,750,11,0,4.1064,5,0.0833,0.2,0,0,1,-98,736,3,1,534,925,50,34,30,32,8,18,0.000815185,0.465887799,1.851258349
6,0.350877193,11,2,23,136,17,14,6,3,14,664,10,0,4.0719,2,0.0294,1,0,0,0,-110,0,2,1,11,971,36,24,28,30,27,30,8.52E-07,0.364462791,2.117271296
46,0.175438596,11,7,5,136,17,13,7,3,13,618,6,2,3.8944,0,0,0,0,0,1,13,346,7,1,411,1381,34,41,25,26,27,9,0.995391,0.631318101,2.093421685
19,0.032894737,11,7,3,136,14,10,10,4,10,835,12,3,4.2513,5,0.0385,0.2,1,0,0,11,228,7,1,558,558,9,11,25,31,20,32,1,0.435338713,1.707570176
10,0.175438596,11,3,2,422,17,13,7,3,13,1197,9,1,4.7886,6,0.0789,0.75,0,0,0,-85,150,3,1,541,889,35,16,23,31,43,36,0.235588,0.404114918,1.857332496
8,0.210526316,11,7,13,422,14,12,8,3,12,852,3,7,4.3057,11,0.1379,0.5714,0,0,0,22,842,7,1,1,759,22,17,13,28,35,22,0.000304518,0.303305164,2.271841607
14,0.526315789,11,7,15,422,13,11,9,3,11,461,4,11,3.6367,10,0.0741,0.2222,0,0,0,-15,938,7,1,1,648,17,30,22,14,31,19,0.997819,0.71952212,1.939519253
4,1.052631579,11,8,16,65,15,13,7,3,13,723,3,2,4.1424,5,0.125,0.6667,0,0,0,9,968,1,2,1,460,13,29,21,23,27,30,1,0.728586059,2.346352974
36,0.350877193,11,8,13,422,18,14,6,3,14,597,10,1,3.9838,1,0.0435,1,1,0,0,-41,862,1,2,11,782,19,16,9,14,19,11,0.177749,0.331849163,2.136720567
17,0.131578947,11,9,14,152,16,11,9,3,11,1336,6,0,5.038,8,0.0423,0.4286,0,0,0,-17,874,2,2,419,1660,52,45,56,47,58,39,0.999992,0.545515628,2.041392685
11,0.175438596,11,9,17,152,17,15,5,4,15,473,6,4,3.58,0,0,0,0,0,0,-13,1072,2,2,1,231,2,2,0,8,12,6,0.344228,0.716779983,2
27,0.105263158,11,11,5,422,16,10,10,3,10,961,7,2,4.3636,8,0.08,0.3333,0,0,1,10,349,4,2,558,477,18,21,18,42,40,33,0.968109,0.388292389,2.045322979
7,1.052631579,11,9,21,422,18,17,3,3,17,944,15,6,4.6672,6,0.1333,0.5,1,1,0,-22,1267,2,2,339,276,9,5,8,45,20,36,0.726015,0.430466396,2.760422483
38,0.087719298,11,11,6,136,17,13,7,3,13,683,6,4,3.9337,6,0.0435,0.1667,0,0,0,11,440,4,2,331,763,20,35,31,35,33,22,0.996143,0.338538605,2.290034611
21,0.350877193,11,14,18,136,17,17,3,3,17,1265,8,2,4.5989,9,0.0725,0.625,1,0,0,6,1101,7,2,1,985,28,42,18,47,59,35,2.55E-06,0.323932836,2.292256071
19,0.105263158,11,13,23,221,16,9,11,2,9,585,4,4,3.5989,12,0.0256,0.0909,0,0,0,-11,1414,6,2,297,480,13,6,7,32,22,18,0.999536,0.247443056,1.792391689
15,0.263157895,11,13,15,422,12,12,8,3,12,1391,17,3,5.1576,16,0.0345,0.0769,1,0,0,-33,920,6,2,131,915,35,16,20,57,51,38,0.999977,0.435895385,2.354108439
21,0.210526316,11,12,17,136,17,16,4,2,16,1432,4,0,4.9974,6,0.1111,0.5,0,0,1,-54,1096,5,2,335,835,42,16,22,59,40,36,0.999837,0.279241762,2.281033367
113,0.033955857,11,14,22,152,13,9,11,3,9,1284,4,1,4.8048,22,0.2273,0.4167,0,0,1,10,585,7,2,29,851,40,13,26,63,36,55,1,0.453362277,2.725911632
15,0.09569378,11,6,22,422,14,14,6,5,14,550,4,6,3.7694,2,0,0,0,0,0,-180,1345,6,1,316,801,30,34,18,20,16,16,0.993375,0.449336543,1.838849091
13,0.526315789,11,6,13,422,18,12,8,3,12,737,0,2,4.224,3,0.0408,1,0,0,0,-189,837,6,1,316,1352,112,35,62,50,33,35,0.00656875,0.603097906,2.021189299
207,0.210526316,11,15,5,422,18,17,3,2,17,1209,6,3,4.9704,36,0.3333,0.4583,0,0,1,18,563,1,3,480,885,48,22,21,41,32,36,0.999998,0.312134052,2.602059991
8,0.263157895,11,11,19,422,16,11,9,3,11,1176,4,2,4.4952,14,0.2333,0.5385,0,0,0,-63,1197,4,2,146,570,16,17,12,44,44,31,0.999975,0.452488699,2.247973266
7,0.350877193,11,11,4,422,15,13,7,3,13,662,1,3,4.0219,24,0.1951,0.5714,0,0,1,-78,272,4,2,1,843,30,12,28,31,30,23,0.999416,0.299692442,2.86332286
29,0.131578947,11,11,6,422,13,12,8,4,12,1051,10,2,4.8615,5,0.1111,0.6,0,0,1,-77,389,4,2,405,555,16,15,13,40,29,20,1.64E-06,0.372553389,1.77815125
12,0.210526316,11,15,5,422,16,14,6,3,14,1698,11,3,5.0537,14,0.2308,0.6667,0,0,1,17,313,1,3,558,454,24,11,22,83,80,57,0.852815,0.492760051,2.367355921
17,0.263157895,11,14,13,152,13,10,10,4,10,800,16,5,4.0583,2,0.0444,1,1,0,0,2,829,7,2,558,1330,60,51,36,29,36,31,7.92E-09,0.278686245,2.274157849
4,1.052631579,11,16,19,422,16,14,6,3,14,1669,11,2,5.0493,3,0.0714,1,0,0,0,8,1158,2,3,360,1252,41,8,29,79,39,66,0.832346,0.530213791,2.645422269
83,0.350877193,11,17,7,422,16,12,8,4,12,799,4,0,4.2281,15,0.2105,0.5333,1,0,0,-103,503,3,3,381,673,29,25,30,27,12,35,0.999993,0.54983371,2.130333768
18,0.210526316,11,20,17,152,15,9,11,2,11,753,10,5,3.9156,5,0.1429,0.25,0,0,1,-20,1084,6,3,43,867,29,29,16,38,21,28,1,0.43026068,1.973127854
25,0.08097166,11,20,13,152,16,7,13,5,7,894,8,2,4.4133,5,0.0833,0.5,0,0,0,-24,829,6,3,20,653,13,16,13,46,36,34,0.999999,0.56775384,1.908485019
15,0.175438596,11,20,11,152,16,12,8,3,12,609,4,3,4.285,9,0.2,0.75,0,0,0,-26,687,6,3,85,724,36,15,28,18,12,21,0.999894,0.703562323,2.176091259
6,0.04784689,11,20,20,317,15,12,8,3,12,1094,6,2,4.5416,2,0.1667,0.5,0,0,0,-18,1206,6,3,146,683,44,20,22,44,37,30,0.1283,0.423232813,1.77815125
4,0.350877193,11,20,19,585,14,13,7,3,13,1591,11,8,5.3034,12,0.2105,0.5714,0,0,1,-18,1158,6,3,146,695,31,37,22,74,36,59,0.999999,0.604899589,1.968482949
16,0.263157895,11,22,21,408,11,11,9,4,11,505,6,2,3.5571,4,0.04,0.25,0,0,0,-11,1303,1,4,143,586,7,12,19,19,20,23,0.996024,0.467854128,2.269512944
24,0.263157895,11,19,13,585,19,18,2,2,18,864,11,1,4.4387,11,0.1212,0.5,0,0,0,-91,819,5,3,204,993,35,41,21,39,38,36,7.58E-08,0.354071276,2.117271296
3,0.263157895,11,20,9,295,19,18,2,2,18,771,1,5,3.2673,2,0,0,0,0,0,-71,543,6,3,419,725,22,34,21,13,19,12,0.999748,0.352861784,2.31386722
21,0.526315789,11,22,8,68,16,16,4,3,16,924,12,5,4.2392,2,0.0196,0.5,1,0,0,-24,501,1,4,435,1570,62,50,29,33,29,30,1.77E-05,0.51032898,2.482873584
23,0.175438596,11,23,4,295,18,15,5,3,15,437,7,8,3.4743,0,0,0,0,0,0,-4,316,2,4,339,507,6,31,6,17,15,10,0.999977,0.453867166,1.792391689
10,1.052631579,11,23,11,152,14,9,11,5,9,323,7,1,3.1943,4,0.2,0.5,0,0,1,2,698,2,4,492,319,6,6,10,9,13,6,0.999999,0.507029789,2.012837225
7,0.15037594,11,23,13,295,16,11,9,3,11,426,5,4,3.5126,11,0.0962,0.5,0,0,0,-22,824,2,4,139,1977,43,94,42,6,23,12,1,0.658567656,2.017033339
35,0.350877193,11,22,23,295,17,14,6,3,14,254,7,8,3.0843,5,0.1429,0.3333,1,0,1,-36,32,1,4,306,177,9,0,6,6,16,2,0.999833,0.85747619,2.92992956
3,1.052631579,11,22,0,68,13,13,7,3,13,1068,20,0,4.6797,34,0.1333,0.1739,0,0,0,-60,8,1,4,555,879,20,32,24,34,27,49,0.999999,0.458217471,2.633468456
581,0.526315789,11,22,0,585,17,14,6,3,14,1541,18,6,5.0236,14,0.0769,0.3636,0,0,0,-60,585,1,4,1,1075,46,31,30,75,52,70,0.456822,0.288090378,2.230448921
4,0.116959064,11,23,19,408,15,12,8,3,12,717,12,2,4.0259,2,0,0,0,0,1,-16,1183,2,4,146,766,23,34,27,32,16,22,0.99996,0.417560078,1.929418926
16,0.15037594,11,23,23,295,15,13,7,3,13,700,4,0,4.2354,1,0,0,0,0,0,-12,12,2,4,1,330,19,2,5,26,18,25,0.999997,0.611792129,2.322219295
43,0.175438596,11,23,7,295,18,17,3,2,17,485,3,2,3.5122,7,0.0192,0.25,1,0,0,-29,464,2,4,1,1085,37,23,25,18,17,9,0.999904,0.681761815,1.86923172
12,0.350877193,11,22,0,152,15,10,10,3,10,1403,3,0,4.9119,2,0.04,0.5,0,0,0,-60,14,1,4,154,900,53,16,28,71,41,60,0.671086,0.511116664,2.555094449
107,0.037593985,11,25,16,180,9,8,12,5,8,448,12,0,3.8742,3,0.1765,1,0,0,0,28,1109,4,4,1,331,7,7,4,25,19,15,0.999999,0.422368453,1.851258349
13,1.052631579,11,26,13,180,15,12,8,5,12,489,6,2,3.6901,4,0.1071,0.75,0,0,0,-8,849,5,4,180,568,6,6,3,13,17,16,1,0.57565437,2.037426498
20,0.042105263,11,25,21,180,14,5,15,3,7,988,6,1,4.6816,6,0.2,0.25,1,0,0,-25,1292,4,4,1,359,12,2,11,41,26,27,0.956889,0.524515577,1.857332496
2,0.210526316,11,25,14,180,16,13,7,3,13,812,14,2,4.1498,4,0,0,0,0,1,-31,892,4,4,164,352,3,5,6,16,21,20,0.854397,0.408626882,1.819543936
44,1.052631579,11,25,14,68,19,16,4,3,16,455,5,8,3.557,0,0,0,0,0,1,-32,884,4,4,287,1525,6,41,24,14,20,11,2.24E-05,0.384100434,2.365487985
1,1.052631579,11,25,15,152,15,15,5,2,15,935,11,1,4.6724,6,0.1154,1,0,0,0,-30,931,4,4,218,925,32,25,23,38,32,17,1,0.656599073,2.416640507
18,0.131578947,11,25,20,180,14,14,6,2,14,1430,13,3,4.9961,12,0.2,0.5714,0,0,1,-26,1231,4,4,146,938,38,17,26,74,50,36,0.000265558,0.465531018,1.851258349
19,0.526315789,11,26,14,180,18,17,3,2,17,548,5,2,3.737,4,0.1429,0.6667,1,0,0,-7,900,5,4,178,524,8,6,8,12,14,14,1,0.534423253,2.079181246
18,0.031897927,11,26,19,180,18,11,9,3,11,833,4,1,4.068,11,0.0667,0.1111,0,0,0,-2,1198,5,4,146,596,15,13,22,33,31,22,0.907724,0.378665095,1.73239376
14,0.15037594,11,26,8,180,10,7,13,5,7,826,7,1,4.1818,3,0,0,0,0,0,-13,532,5,4,177,3577,91,102,107,16,35,19,0.0290099,0.610156797,2.170261715
8,0.15037594,11,24,23,152,16,14,6,3,14,710,3,0,4.3042,3,0.0476,1,0,0,0,-46,1,3,4,249,968,35,28,15,18,32,15,0.744114,0.705682022,1.806179974
7,0.526315789,11,25,19,180,13,7,13,6,7,925,4,0,4.6631,10,0.0714,0.2,0,0,0,-26,1181,4,4,346,1161,33,32,32,28,26,21,0.962347,0.458818564,2.274157849
22,0.526315789,11,25,20,152,15,12,8,3,12,587,12,1,3.7675,2,0,0,1,0,0,-26,1226,4,4,299,1186,20,30,37,40,17,23,0.968313,0.523750669,2.527629901
6,0.263157895,11,25,22,152,16,10,10,3,10,585,9,4,3.7002,4,0.08,0.6667,0,0,1,-24,1326,4,4,404,954,21,27,22,33,22,16,0.0109207,0.351850539,1.799340549
7,0.526315789,11,25,17,152,16,13,7,2,13,939,22,2,4.1713,12,0.1429,0.0909,0,0,0,-28,1070,4,4,33,314,10,5,10,32,28,37,5.15E-05,0.693392594,2.480006943
18,0.350877193,11,27,9,55,17,11,9,3,11,1164,8,1,4.6706,4,0,0,0,0,1,11,589,6,4,395,451,27,11,5,42,60,27,0.99928,0.595770988,2.26245109
5,0.526315789,11,26,17,55,19,15,5,3,15,478,3,3,3.8648,5,0.0769,0.25,0,0,0,-4,1056,5,4,165,760,61,19,23,27,18,14,0.999997,0.546865053,2.84509804
5,1.052631579,11,26,16,55,16,12,8,3,12,685,5,1,4.0647,6,0.08,0.5,0,0,0,-5,993,5,4,422,770,23,17,23,34,21,30,0.999586,0.426163615,2.848189117
4,1.052631579,11,26,19,55,17,14,6,3,14,1452,8,3,4.9497,36,0.5238,0.4783,0,0,0,-2,1192,5,4,146,802,27,26,25,64,58,36,0.999966,0.430865502,2.633468456
15,0.131578947,11,26,1,55,16,13,7,3,13,567,5,4,4.4649,0,0,0,0,0,1,-21,81,5,4,1,440,15,4,7,10,14,8,0.999994,0.808580816,2.597695186
694,0.526315789,11,27,16,55,17,12,8,3,12,961,6,1,4.6245,7,0.15,0.4286,0,0,1,18,257,6,4,515,428,12,5,14,40,17,26,0.857438,0.339802318,3.228913406
7,0.526315789,11,28,17,496,20,15,5,3,15,407,4,5,3.3763,1,0,0,0,0,1,-18,1066,7,4,1,457,5,5,8,6,20,2,0.911752,0.58542602,2.761927838
9,0.526315789,11,29,12,140,17,14,6,3,14,1257,13,1,4.7091,8,0.0857,0.4286,0,0,0,1,756,1,5,285,1326,62,20,49,84,24,68,0.132376,0.389037686,2.699837726
20,0.263157895,11,27,17,140,15,15,5,3,15,485,5,1,3.6666,5,0.1333,1,0,0,0,-42,1048,6,4,316,509,22,8,9,11,18,12,0.0010666,0.436563452,1.934498451
41,0.022396417,11,27,18,140,17,14,6,3,14,675,4,0,3.9624,1,0,0,0,0,0,-41,1148,6,4,545,596,20,16,15,26,24,15,0.430705,0.6406449,1.913813852
9,0.350877193,11,28,23,140,18,15,5,3,15,787,13,1,4.0582,6,0.0769,0.3333,0,0,1,-12,1399,7,4,1,602,15,10,7,24,25,15,0.862043,0.188033227,2.399673721
1009,0.09569378,11,28,18,124,15,12,8,4,12,1390,10,2,4.9942,16,0.0435,0.1111,0,0,1,-17,651,7,4,304,1066,45,36,41,36,59,57,1,0.451371882,1.785329835
4,0.350877193,11,28,17,124,16,13,7,3,13,504,0,10,3.7692,9,0.125,0.8,0,0,0,-18,1034,7,4,305,1250,39,46,59,16,35,18,0.479701,0.620352868,2.285557309
20,0.350877193,11,27,19,124,15,10,10,3,10,906,4,6,4.3927,3,0.0833,0.6667,0,0,0,-40,1163,6,4,305,1245,53,57,40,22,59,27,0.196134,0.731077394,2.037426498
18,1.052631579,11,28,21,124,15,11,9,3,11,706,3,0,4.0644,3,0,0,0,0,0,-13,1336,7,4,470,623,21,14,20,37,25,19,0.98384,0.562488613,2.416640507
10,0.350877193,11,29,8,124,15,12,8,3,12,819,6,6,4.1169,4,0.125,0.3333,0,0,0,-3,494,1,5,63,282,8,8,7,21,17,25,0.999998,0.60809281,2.472756449
7,1.052631579,11,29,16,124,15,13,7,3,13,1654,8,0,5.7194,2,0,0,0,0,0,4,970,1,5,250,963,67,18,44,76,48,69,5.83E-08,0.445426308,2.670245853
13,0.350877193,11,29,18,65,19,15,5,2,15,824,2,1,4.3495,9,0.093,0.4444,0,0,0,6,1134,1,5,214,849,13,52,16,9,44,19,1,0.628992493,2.463892989
15,0.065789474,11,29,19,124,17,12,8,3,12,1318,14,1,4.7675,9,0.0556,0.1111,0,0,0,7,1180,1,5,146,787,24,33,20,42,33,34,1,0.467437659,2.012837225
4,0.350877193,11,29,22,65,18,16,4,2,16,776,6,1,4.3121,4,0.0526,0.3333,1,0,0,10,1359,1,5,305,794,47,33,31,39,35,47,0.14012,0.507146791,2.536558443
19,0.175438596,11,30,5,124,16,14,6,4,14,483,5,1,3.5755,5,0.0286,0.2,0,0,0,18,376,2,5,316,688,13,20,25,21,25,14,0.99999,0.81610131,2.071882007
17,0.105263158,11,29,20,65,16,10,10,3,10,1031,5,1,4.8509,43,0.25,0.1379,0,0,0,8,1241,1,5,508,635,24,18,25,22,45,44,0.99998,0.597336759,1.838849091
13,0.15037594,12,1,14,65,17,12,8,3,12,649,8,2,4.0952,4,0.1875,0.75,0,0,1,-16,901,3,1,559,646,26,13,16,15,21,10,0.999998,0.205083583,1.716003344
3,0.526315789,12,1,17,65,17,17,3,2,17,723,8,7,3.9089,3,0.069,0.6667,0,0,0,-3,1037,3,1,413,670,24,12,11,30,27,15,0.999974,0.650960633,2.604226053
13,1.052631579,11,30,0,65,18,17,3,2,17,910,8,3,4.3089,3,0,0,0,0,1,-45,14,2,5,541,845,22,19,14,26,25,25,0.999999,0.44620357,2.683947131
