DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
61,1.052631579,3,23,14,217,13,11,9,3,11,363,18,2,3.1555,6,0,0,0,0,0,35,932,4,4,1,803,40,14,17,17,10,10,0.00618482,0.497107658,2.344392274
70,0.175438596,3,23,11,364,15,10,10,2,10,717,22,6,3.9722,9,0.0625,0.2,0,0,0,-2664,757,4,4,136,270,14,8,11,28,46,20,0.943903,0.461300369,2.139879086
86,0.350877193,3,23,15,152,14,10,10,3,10,604,10,31,3.8822,4,0.0833,0.75,0,0,0,-2660,1007,4,4,1,838,19,33,21,25,29,26,0.815067,0.662324787,2.274157849
158,0.350877193,3,23,13,235,15,18,2,2,18,522,20,11,3.8775,9,0.0244,0.1111,0,0,0,-2662,989,4,4,1,786,36,42,21,30,8,25,1,0.41308016,2.029383778
44,1.052631579,3,23,11,38,16,14,6,2,14,306,21,6,3.1969,2,0,0,0,0,0,53,713,4,4,1,303,7,12,13,9,21,10,0.0426257,0.55251089,3.026124517
181,0.175438596,3,23,15,152,15,9,11,4,9,991,31,3,4.5529,12,0.0625,0.125,0,0,0,57,1120,4,4,39,330,14,19,6,27,52,17,0.962437,0.408848937,2.318063335
250,0.116959064,3,24,2,152,16,15,5,3,15,791,25,1,4.2259,22,0.1395,0.4,1,0,0,68,370,5,4,72,816,35,34,29,26,27,25,0.77641,0.446151426,2.278753601
36,0.043859649,3,22,16,409,12,9,11,4,9,515,24,8,3.9464,6,0.1429,0.25,0,0,0,106,1044,3,4,1,198,5,7,7,25,20,7,0.791782,0.225965552,2.274157849
513,0.15037594,3,22,21,409,18,12,8,2,12,438,18,1,3.4584,3,0,0,0,0,0,12,372,3,4,1,225,8,0,2,20,23,14,0.98966,0.492598553,1.86332286
51,0.263157895,3,23,9,152,13,9,11,3,9,512,32,2,3.7049,7,0.1538,0.3333,0,0,0,24,608,4,4,1,398,12,6,2,19,15,9,0.0173454,0.293262307,2.004321374
166,0.061919505,3,24,10,152,14,13,7,3,13,334,19,0,3.1531,11,0.0741,0.4,0,0,0,49,807,5,4,1,411,17,14,3,14,23,18,0.99643,0.416815595,1.875061263
29,0.526315789,3,23,15,152,19,20,0,1,20,370,12,22,3.6837,3,0.027,0.3333,0,0,0,0,966,4,4,1,681,16,24,10,18,17,14,1,0.69456634,2.158362492
76,0.042105263,3,24,9,152,20,14,6,3,14,663,70,4,3.9675,3,0,0,0,0,0,48,616,5,4,160,795,38,14,21,37,30,33,0.999988,0.383817586,2.99343623
375,1.052631579,3,22,16,409,13,13,7,3,13,590,16,3,3.6717,10,0.0364,0.25,0,0,0,7,1335,3,4,103,1212,58,34,62,49,20,31,1,0.411601222,3.510410948
437,0.526315789,3,24,21,409,14,12,8,4,12,312,29,1,3.0977,7,0.0667,0.3333,0,0,0,60,262,5,4,1,721,32,18,14,22,13,4,0.999989,0.429753915,2.969415912
436,0.013495277,3,24,23,409,18,12,8,3,12,561,19,4,3.7243,7,0,0,0,0,0,62,398,5,4,1,328,23,1,18,24,13,24,0.999837,0.462183067,1.301029996
31,0.175438596,3,22,10,409,12,12,8,3,12,442,33,0,3.6061,3,0.0526,0.5,0,0,0,-50,641,3,4,1,422,2,13,4,12,17,12,0.000367886,0.532275624,2.615950052
186,0.350877193,3,24,13,235,15,14,6,2,14,533,13,2,3.7998,6,0.1538,0.8,0,0,0,-2638,982,5,4,3,592,7,31,14,15,29,17,0.987026,0.242887232,3.22762965
37,1.052631579,3,26,2,409,12,14,6,2,14,397,20,0,3.3857,0,0,0,0,0,0,89,181,7,4,1,646,42,5,22,26,8,14,0.710147,0.328565528,3.113609151
70,0.175438596,3,25,10,235,17,13,7,3,13,927,55,3,4.5555,16,0.0649,0.3846,0,0,0,73,715,6,4,144,1246,61,40,48,41,23,45,0.65385,0.720369692,2.530199698
26,1.052631579,3,23,13,409,16,16,4,3,16,365,14,23,3.3759,3,0.027,0.5,0,0,0,28,820,4,4,1,601,36,15,13,8,17,10,0.999931,0.611318289,3.362482475
22,1.052631579,3,26,13,152,18,10,10,3,10,626,108,6,3.9996,9,0.0417,0.4,0,0,0,101,851,7,4,27,1133,38,24,37,16,15,28,0.573202,0.345711153,2.738780558
111,0.065789474,3,27,0,409,11,8,12,4,8,447,24,2,3.666,0,0,0,0,0,0,77,111,1,5,137,750,18,31,12,12,8,8,1,0.411011309,3.671265433
20,0.210526316,3,27,19,191,18,15,5,2,15,583,14,3,3.7861,6,0.04,0.3333,0,0,0,130,1191,1,5,1,1147,63,13,36,20,24,23,1,0.613542722,2.155336037
41,0.526315789,3,26,19,166,13,15,5,2,15,275,11,2,3.0494,4,0.0577,0.75,0,0,0,-1118,1187,7,4,1,792,20,16,15,12,10,13,0.246024,0.48727403,2.753583059
98,1.052631579,3,28,9,276,15,17,3,3,17,600,50,9,3.8466,4,0.1053,0.6667,0,0,0,-1080,649,2,5,1,306,9,7,1,17,18,15,3.39E-06,0.283837466,2.209515015
71,0.526315789,3,28,16,276,15,13,7,2,13,405,6,3,3.3583,9,0.0667,0.25,0,0,0,-1073,1066,2,5,1,678,7,18,16,6,29,14,1.57E-06,0.51836921,3.715919817
36,0.526315789,3,28,18,235,17,18,2,2,18,333,7,1,3.1145,4,0.025,0.25,0,0,0,-2537,1149,2,5,1,634,14,18,16,15,11,11,0.985992,0.421294242,2.773786445
31,1.052631579,3,29,13,235,15,10,10,4,10,448,27,13,3.5243,3,0.0571,0.6667,0,0,0,-2519,815,3,5,1,372,4,17,2,17,9,19,1,0.306443248,2.624282096
103,0.350877193,3,29,19,235,12,11,9,4,11,339,12,7,3.3409,3,0,0,0,0,0,-2513,1244,3,5,1,235,4,14,7,17,18,11,0.999478,0.448138581,2.491361694
134,1.052631579,3,29,14,235,15,10,10,3,10,745,185,14,4.0464,5,0.025,0.25,0,0,0,-2517,1002,3,5,97,747,12,34,18,15,30,16,0.945157,0.389769762,3.417471693
38,0.526315789,3,29,10,152,17,10,10,3,10,281,13,6,3.0672,6,0.0909,0.5,0,0,0,-2521,650,3,5,1,657,12,50,15,7,24,12,0.999091,0.330321302,3.767081621
38,0.526315789,3,30,10,409,13,8,12,3,9,756,58,4,4.3505,6,0.0769,0.5,1,0,0,-2497,658,4,5,53,1040,25,59,25,22,35,26,3.82E-08,0.45756201,3.142702246
22,0.263157895,3,29,5,152,14,10,10,3,10,551,24,6,3.8284,11,0.1389,0.5556,1,0,0,-2527,322,3,5,72,1249,68,55,36,16,23,9,0.233831,0.391208469,3.321391278
65,0.350877193,3,30,9,276,8,6,14,7,6,507,34,0,3.7345,4,0.0952,0.5,0,0,0,-2498,657,4,5,1,346,8,10,5,13,22,19,0.998965,0.28896272,2.44870632
123,1.052631579,3,30,12,152,14,14,6,3,14,336,14,4,3.198,5,0.0417,0.3333,0,0,0,-2495,875,4,5,1,568,21,21,22,10,16,13,0.96171,0.261750814,2.892651034
6,0.350877193,3,30,19,152,19,17,3,2,17,325,22,4,3.2152,7,0.1333,0.2857,0,0,0,-1022,1176,4,5,1,232,8,0,7,13,11,8,0.000151319,0.223500357,2.640481437
125,0.016194332,3,28,10,235,16,12,8,3,12,674,26,6,3.9412,6,0.0312,0.1667,0,0,0,-50,729,2,5,151,715,33,18,19,36,30,22,0.999675,0.581455122,1.505149978
52,0.263157895,3,29,9,217,16,15,5,3,15,485,10,15,3.7372,4,0,0,0,0,0,-27,618,3,5,1,406,27,2,13,15,19,17,0.806064,0.50914831,1.763427994
81,0.012995452,3,31,10,276,14,12,8,4,12,903,40,3,4.4145,15,0.0566,0.25,0,0,0,-2473,699,5,5,33,946,38,40,25,27,50,24,0.0633438,0.424552592,1.322219295
67,0.131578947,4,1,3,276,16,13,7,3,13,435,46,14,3.5623,2,0.0769,0.5,0,0,0,-2456,289,6,1,1,481,12,11,15,21,16,20,1.43E-06,0.563038877,2.285557309
39,0.070175439,4,1,9,122,19,16,4,2,16,1583,25,25,5.2415,14,0.0794,0.5,0,0,0,-2450,617,6,1,33,872,23,30,28,46,81,54,0.356942,0.291971269,1.602059991
13,0.526315789,4,2,5,122,15,16,4,3,16,656,35,12,4.1494,1,0.0909,1,0,0,0,-2430,324,7,1,1,448,13,14,11,28,39,19,0.86665,0.315370615,3.840231595
32,1.052631579,4,3,0,152,17,16,4,2,16,276,11,4,2.9927,3,0.0455,0.5,0,0,0,32,47,1,2,1,495,11,8,5,12,6,6,0.000521049,0.45573156,3.277150614
86,1.052631579,4,3,12,152,14,9,11,3,9,615,25,7,3.9164,2,0.0476,0.5,0,0,0,-2399,838,1,2,1,531,7,22,7,23,31,14,0.550632,0.216906278,2.949877704
224,0.350877193,4,1,2,152,12,10,10,3,10,666,18,0,4.3969,6,0.0571,0.6667,0,0,0,-2458,344,6,1,72,617,23,22,16,17,24,23,2.58E-07,0.271092183,2.700703717
27,0.015710919,4,4,16,152,16,10,10,3,10,989,41,4,4.5763,16,0.0938,0.3333,0,0,0,-2372,987,2,2,58,823,38,43,17,18,59,26,0.00170362,0.483296811,1.301029996
139,1.052631579,4,4,18,152,15,20,0,1,20,367,5,1,3.1436,5,0,0,0,0,0,-2369,1249,2,2,1,966,17,46,23,9,19,9,0.971024,0.512445081,4.002813779
37,0.052631579,4,5,10,152,12,12,8,3,12,440,16,5,3.6142,6,0.075,0.75,0,0,0,-2354,640,3,2,33,754,29,24,22,16,29,18,0.99999,0.335312865,1.477121255
1173,0.263157895,4,4,13,539,15,15,5,2,15,642,15,14,4.1466,1,0.0323,1,0,0,0,-907,571,2,2,189,868,32,72,25,39,44,22,0.551114,0.624643019,2.764922985
147,0.061919505,4,5,7,539,16,16,4,2,16,436,11,4,3.4639,12,0.1154,0.3,1,0,0,-890,567,3,2,111,915,4,23,11,10,18,9,0.162099,0.625477716,2.348304863
65,1.052631579,4,5,9,539,11,11,9,4,11,473,32,1,3.7889,2,0.0476,0.5,0,0,0,-888,616,3,2,1,490,9,24,11,22,28,13,1,0.420818727,3.120244796
77,0.175438596,4,5,8,539,15,11,9,3,11,654,38,10,4.0208,15,0.1905,0.5714,0,0,0,-889,583,3,2,1,435,5,20,7,12,37,13,1,0.5624869,3.010299957
72,0.350877193,4,5,12,539,15,17,3,2,17,472,12,2,3.5938,1,0.0435,1,0,0,0,46,827,3,2,1,455,14,9,26,13,12,30,0.999955,0.452216057,3.258397804
36,0.210526316,4,5,8,152,13,11,9,3,11,419,14,2,3.535,7,0.0714,0.1667,0,0,0,17,531,3,2,15,405,9,5,4,21,15,9,0.999999,0.33127007,1.77815125
26,0.105263158,4,5,22,152,19,16,4,2,16,544,18,8,3.7671,9,0.1053,0.25,0,0,0,24,1359,3,2,1,526,20,6,15,29,22,17,0.999984,0.159589333,1.653212514
489,0.065789474,4,6,21,152,15,14,6,2,14,424,20,9,3.3853,7,0.0667,0.1667,0,0,0,-10,343,4,2,1,297,7,3,8,24,13,16,0.590337,0.282723405,1.72427587
30,0.087719298,4,6,7,143,17,15,5,4,15,520,27,4,3.9408,6,0,0,0,0,0,4,450,4,2,1,371,4,5,1,18,17,11,0.00107638,0.567191445,2.217483944
203,0.175438596,4,6,22,152,14,11,9,2,11,446,26,0,3.5766,7,0.1111,0.5,0,0,0,1316,83,4,2,1,502,12,11,11,26,8,12,3.08E-06,0.413493539,3.234517284
209,0.08097166,4,8,2,152,14,9,11,3,9,757,31,4,4.2588,15,0.0385,0.25,1,0,0,-823,329,6,2,72,922,28,27,26,26,22,17,0.534369,0.406294826,2.093421685
48,0.263157895,4,8,16,152,13,14,6,3,14,588,100,5,4.0953,11,0.0417,0.1429,0,0,0,-809,1035,6,2,1,367,10,11,5,22,18,18,0.997756,0.402922145,2.149219113
51,0.175438596,4,7,6,180,18,18,2,2,18,308,9,3,3.0976,4,0.05,0.25,0,0,0,-8,431,5,2,1,359,10,0,6,13,12,9,4.72E-07,0.365419274,1.748188027
319,0.025062657,4,8,15,180,13,12,8,4,12,861,18,9,4.3249,31,0.2368,0.5,0,0,0,-810,1224,6,2,193,851,36,14,28,31,25,25,0.00888118,0.228346651,2.209515015
75,0.020242915,4,8,14,180,17,13,7,3,13,1032,23,9,4.6217,11,0.1071,0.4286,1,0,0,23,935,6,2,117,942,24,42,19,24,43,27,0.25461,0.276939002,2.491361694
369,1.052631579,4,9,0,1,10,10,19,4,10,476,31,0,3.6299,9,0.0435,0.2222,0,0,0,79,384,7,2,1,691,14,12,6,16,19,15,0.00669648,0.426336027,1.505149978
173,0.01525553,4,9,22,256,17,7,18,2,7,455,24,8,3.5154,5,0.1026,1,0,0,0,-779,78,7,2,1,741,4,31,15,30,19,24,0.999983,0.419397497,1.477121255
39,0.526315789,4,10,8,1,13,7,13,4,7,730,39,5,4.068,9,0.0667,0.6667,0,0,0,-768,559,1,3,39,654,9,33,14,29,64,14,0.41598,0.330817373,3.236789099
888,0.175438596,4,10,0,1,12,7,13,5,7,1037,42,4,5.0421,5,0.02,0.2,0,0,0,-777,903,1,3,1,954,17,43,4,31,44,38,1,0.507432747,1.505149978
19,1.052631579,4,10,8,1,16,15,5,3,15,533,17,7,3.6848,11,0.24,0.6667,0,0,0,-768,544,1,3,39,871,10,31,15,11,27,14,0.987947,0.250175102,3.321391278
313,0.105263158,4,10,13,1,13,9,11,3,9,453,14,9,3.631,17,0.0909,0.4,0,0,0,-764,1114,1,3,1,818,9,46,13,11,10,14,0.00826365,0.335605686,3.545183368
104,0.263157895,4,11,14,589,11,11,9,4,11,506,25,27,3.7592,6,0.1765,0.5,0,0,0,-17,958,2,3,68,647,26,9,17,22,8,12,7.24E-07,0.289792417,2.781036939
14,0.210526316,4,11,5,589,19,18,2,2,18,593,19,5,3.877,6,0.1875,0.5,1,0,0,-26,314,2,3,72,755,30,16,17,26,20,23,0.000240763,0.641514501,2.837588438
1992,0.032894737,4,11,14,572,9,5,15,2,5,694,37,1,4.051,7,0,0,0,0,0,-17,1406,2,3,68,0,0,0,0,37,15,26,0.614307,0.422925431,2.079181246
258,0.07518797,4,12,22,235,19,15,5,3,15,505,39,1,3.6622,4,0.0526,0.3333,0,0,0,8,138,3,3,1,499,19,6,7,27,18,16,0.00430059,0.458949272,2.426511261
168,0.016447368,4,13,10,393,15,15,5,3,15,933,26,1,4.3828,7,0.087,0.3333,0,0,0,-695,785,4,3,49,830,38,24,24,62,30,40,0.517361,0.567893925,1.544068044
45,0.263157895,4,12,9,393,14,16,4,2,16,447,30,3,3.464,3,0.1429,0.3333,0,0,0,-720,613,3,3,1,183,10,1,3,17,22,14,4.18E-08,0.427478275,2.012837225
22,0.04784689,4,14,0,256,13,9,11,4,9,859,22,2,4.1358,11,0.0769,0.2222,1,0,0,-681,22,5,3,6,990,46,23,20,39,26,31,0.394877,0.418749753,2.586587305
205,1.052631579,4,14,21,152,12,10,10,3,10,628,22,7,3.9193,9,0.2308,0.375,0,0,0,-660,26,5,3,1,287,13,5,5,38,13,34,0.796469,0.235118595,2.545307116
29,0.052631579,4,15,0,256,19,15,5,2,15,715,22,10,4.1784,8,0.0968,0.5,0,0,0,-657,39,6,3,49,739,20,19,18,18,37,28,0.999849,0.51843385,2.029383778
36,0.116959064,4,16,4,235,14,14,6,3,14,616,24,8,3.9734,8,0.15,0.375,0,0,0,15,290,7,3,1,385,5,12,3,11,24,13,1,0.620724282,2.240549248
201,0.105263158,4,12,11,589,16,12,8,5,12,529,27,7,3.6613,2,0.037,0.5,0,0,0,-73,876,3,3,1,454,14,15,6,27,15,15,8.95E-05,0.405779841,1.995635195
110,1.052631579,4,15,12,152,11,10,10,4,10,240,19,3,3.0225,3,0,0,0,0,0,1,858,6,3,47,890,24,12,16,4,8,2,0.870083,0.41992716,2.307496038
399,0.043859649,4,16,15,152,15,11,9,4,11,1118,33,4,4.8103,5,0,0,0,0,0,-618,1299,7,3,183,846,23,16,32,24,32,48,0.994578,0.224563868,1.968482949
98,0.058479532,4,16,3,235,12,8,12,3,9,875,26,0,4.4457,5,0.05,0.5,0,0,0,86,302,7,3,1,494,12,8,16,32,21,22,4.49E-07,0.235648642,1.591064607
908,1.052631579,4,17,0,152,10,6,19,3,6,823,40,10,4.3627,14,0.16,0.5,0,0,0,-609,923,1,4,1,483,2,19,6,12,35,20,0.999999,0.481610426,1.716003344
20,0.526315789,4,17,17,235,13,13,19,4,13,287,12,1,3.0367,5,0.0204,0.2,0,0,0,-592,1074,1,4,1,940,23,37,27,10,13,11,0.74094,0.625609567,3.880813592
39,0.116959064,4,18,5,152,13,18,2,2,18,920,18,5,4.3835,3,0.0323,0.3333,0,0,0,-580,339,2,4,72,734,25,17,27,33,46,36,0.0169525,0.263399567,2.501059262
29,0.175438596,4,18,18,304,13,9,11,3,9,612,32,3,4.0789,8,0.0714,0.25,0,0,0,0,1112,2,4,68,766,18,20,20,23,21,19,0.00388097,0.318717166,2.201397124
33,0.263157895,4,18,11,393,15,10,10,6,10,846,27,4,4.3341,11,0.037,0.125,0,0,0,-7,708,2,4,1,952,31,37,27,27,17,29,0.983102,0.240166449,3.897517129
11,1.052631579,4,11,14,30,17,17,3,2,17,372,22,9,3.2356,10,0.075,0.6,0,0,0,-10,853,2,3,1,807,44,11,15,18,3,13,2.77E-07,0.384422786,3.563599729
75,0.087719298,4,18,18,152,15,15,5,3,15,900,10,0,4.4781,24,0.1333,0.2667,0,0,0,-567,1174,2,4,4,920,54,13,33,29,21,26,0.0032764,0.657948617,2.626340367
54,1.052631579,4,18,8,152,13,10,10,6,10,374,25,1,3.3555,3,0,0,0,0,0,-577,541,2,4,1,336,8,3,8,17,12,16,0.00510718,0.37252141,2.955206538
78,0.037593985,4,19,10,152,19,17,3,2,17,317,10,3,3.1863,6,0.1429,0.4,0,0,0,-551,713,3,4,1,193,5,2,1,10,9,9,1,0.518689811,1.73239376
133,0.055401662,4,19,11,375,11,9,11,4,9,848,37,2,4.2896,17,0.125,0.4545,0,0,0,-550,808,3,4,193,771,16,26,13,32,27,29,0.992683,0.404824461,1.919078092
31,0.526315789,4,19,12,152,14,10,10,3,10,474,20,2,3.7215,7,0.1154,0.6,0,0,0,-548,797,3,4,1,420,8,8,9,15,27,16,0.999974,0.46600037,2.127104798
154,1.052631579,4,19,10,152,12,14,6,3,14,416,19,9,3.5769,3,0.087,0.6667,0,0,0,-550,810,3,4,1,483,22,8,9,31,4,10,4.82E-08,0.48754536,3.059941888
273,0.350877193,4,20,1,152,9,7,13,5,7,635,29,1,4.242,9,0.1071,0.6,0,0,0,-2003,333,4,4,72,727,24,44,19,23,25,20,3.44E-05,0.479336013,3.051923916
14,0.350877193,4,20,0,152,13,9,11,4,9,593,18,10,3.7991,7,0.0435,0.3333,0,0,0,-70,14,4,4,14,1020,25,50,17,16,40,17,0.000588336,0.404398538,2.575187845
65,1.052631579,4,20,14,253,10,9,11,5,9,336,19,6,3.0666,8,0.1351,0.8333,0,0,0,-1989,927,4,4,1,829,10,27,20,7,11,7,0.757605,0.526318879,4.089516544
122,1.052631579,4,20,15,412,12,12,8,4,12,720,27,4,4.2709,10,0.1818,0.8571,0,0,0,-521,1069,4,4,1,660,10,28,8,32,46,20,0.999953,0.47315336,2.305351369
83,0.175438596,4,21,5,412,14,8,12,4,8,755,41,7,4.2513,30,0.2414,0.3333,0,0,0,-508,383,5,4,72,902,20,48,11,20,41,11,0.16983,0.286041534,2.42975228
38,0.04048583,4,21,14,59,17,13,7,4,13,510,7,9,3.7855,7,0.0714,0.5,0,0,0,-499,903,5,4,58,961,26,36,19,7,33,13,0.187015,0.42354784,1.612783857
74,0.350877193,4,21,14,412,19,15,5,3,15,573,7,2,3.9865,16,0.0833,0.25,1,0,0,-1965,971,5,4,34,627,4,22,17,23,31,26,0.888435,0.539192874,3.565375503
44,0.526315789,4,21,16,454,17,10,10,4,10,338,5,0,3.2667,2,0,0,0,0,0,53,1054,5,4,129,555,7,11,7,9,14,10,0.999926,0.176333676,2.850646235
48,0.350877193,4,20,9,454,18,15,5,3,15,331,22,13,3.3875,6,0.1176,0.5,0,1,0,-22,592,4,4,15,449,5,15,13,6,15,6,1,0.650668504,2.390935107
106,0.050125313,4,21,14,253,14,6,14,3,9,1223,43,23,4.9679,24,0.0556,0.2222,0,0,0,-1965,986,5,4,42,513,2,36,10,30,67,38,0.00767436,0.491527474,1.929418926
43,1.052631579,4,21,10,152,13,13,7,3,13,591,121,6,3.9056,11,0.2273,0.7143,0,0,0,-1969,694,5,4,1,329,7,6,3,12,32,17,0.00133409,0.755273656,3.750199728
67,0.003485535,4,22,10,31,19,14,6,2,14,350,25,9,3.243,3,0.0714,0.3333,0,1,0,26,686,6,4,1,218,1,3,1,21,13,9,0.249376,0.152350024,1.568201724
12,1.052631579,4,22,9,134,16,17,3,2,17,267,19,5,3.0145,2,0,0,0,0,0,19,603,6,4,1,244,11,12,2,11,11,5,0.999963,0.65345464,3.154119526
60,0.263157895,4,21,16,134,18,11,9,4,11,554,29,1,3.7304,5,0.1111,0.25,1,0,0,3,1024,5,4,121,379,21,8,2,19,16,19,0.989023,0.642904296,2.526339277
78,0.526315789,4,22,10,555,16,13,7,3,13,613,38,8,3.9641,3,0.0667,0.5,0,0,0,22,698,6,4,132,687,28,13,13,36,21,18,1,0.329352531,2.552668216
289,0.15037594,4,22,1,134,18,13,7,3,13,725,26,7,4.1724,4,0.0556,0.6667,1,0,0,-1955,349,6,4,72,807,44,37,24,18,44,18,0.886175,0.365160076,2.875639937
399,0.105263158,4,21,23,134,15,10,10,5,10,813,22,11,4.1044,12,0.1364,0.3333,0,0,0,-1956,359,5,4,1,461,12,16,11,29,41,25,0.939635,0.389790008,2.127104798
27,0.263157895,4,22,17,152,11,9,11,5,9,865,34,0,4.3475,18,0.2083,0.4167,0,0,0,63,1060,6,4,4,651,25,13,16,30,37,19,0.970161,0.604848722,3.102433706
41,0.175438596,4,22,17,152,17,12,8,3,12,265,12,3,2.8914,14,0.0714,0.0769,0,0,0,-1938,1101,6,4,39,342,3,5,3,11,11,9,0.103532,0.468646772,3.379849179
27,0.087719298,4,22,20,134,13,10,10,4,10,338,14,5,3.263,9,0.0625,0.1429,0,0,0,-1935,1267,6,4,1,126,3,4,2,12,16,12,0.956237,0.53313145,2.888740961
55,0.08097166,4,21,13,134,16,14,6,3,14,232,12,1,2.9184,2,0,0,0,0,0,1,872,5,4,1,184,10,3,3,10,7,6,0.999721,0.349405433,1.633468456
468,0.350877193,4,23,0,152,12,6,14,3,6,681,16,4,4.183,27,0.129,0.3077,0,0,0,-1931,483,7,4,39,638,5,29,8,17,42,14,0.000983248,0.536373397,2.209515015
27,0.058479532,4,21,0,152,17,15,5,4,15,705,23,1,4.107,1,0.0333,1,0,0,0,-65,28,5,4,1,577,13,9,16,20,33,28,0.00243297,0.374670062,2.90579588
110,0.01754386,4,21,17,134,12,7,13,8,7,695,31,12,3.9714,2,0,0,0,0,0,-50,1156,5,4,78,807,4,22,10,9,26,12,1,0.478915212,1.924279286
62,0.526315789,4,24,14,152,16,15,5,4,15,755,30,4,4.3784,12,0.1429,0.4,0,0,0,-1893,937,1,5,1,426,16,17,10,28,36,20,0.0733978,0.454279203,2.793790385
101,1.052631579,4,24,10,59,12,13,7,3,13,497,37,9,3.5569,4,0.05,0.25,0,0,0,-1898,708,1,5,1,340,10,14,7,24,20,10,0.690429,0.324418874,2.662757832
106,1.052631579,4,24,12,531,13,13,7,3,13,300,19,18,3.2745,2,0,0,0,0,0,-1895,854,1,5,1,452,11,8,4,12,12,7,0.913498,0.479128154,3.151063253
78,0.105263158,4,24,21,531,13,8,18,2,8,776,37,10,4.4602,11,0.2273,0.5556,0,0,0,-420,1362,1,5,31,478,9,23,10,16,48,28,0.99678,0.58091295,1.995635195
48,0.08097166,4,24,21,531,12,5,15,3,5,840,30,8,4.2491,5,0.1364,0.75,0,0,0,-1886,1332,1,5,31,478,9,23,10,21,38,25,0.99678,0.626329648,2.10720997
53,1.052631579,4,19,11,363,14,12,8,4,12,392,21,5,3.4206,10,0.0909,0.25,1,0,0,65,766,3,4,179,649,12,37,12,17,11,16,0.999992,0.309088752,3.458939862
44,0.010964912,4,25,21,152,14,9,11,2,11,606,35,7,3.903,12,0.1429,0.4,0,0,0,219,1325,2,5,1,295,2,5,15,24,47,17,0.990794,0.347132396,1.612783857
216,1.052631579,4,26,1,235,17,18,2,2,18,386,18,12,3.3614,10,0.1765,0.4286,0,0,0,-1858,318,3,5,1,247,2,9,3,15,20,15,0.948322,0.538553522,4.09184275
62,0.526315789,4,26,8,152,14,9,11,3,9,970,33,3,4.4077,15,0.1,0.4286,0,0,0,-1851,600,3,5,37,651,8,25,8,36,46,22,1,0.568147855,3.214578954
214,0.210526316,4,26,2,152,17,11,9,3,11,830,35,12,4.2486,4,0.0588,0.6667,0,0,0,-1858,334,3,5,72,825,25,35,19,26,49,20,0.969363,0.612694059,2.562292864
105,0.105263158,4,27,3,152,13,9,11,5,9,500,47,0,3.822,4,0.0417,0.25,0,0,0,43,343,4,5,1,868,55,24,18,28,15,14,0.996466,0.542810449,1.491361694
39,0.105263158,4,26,7,59,15,11,9,4,11,286,15,3,2.9037,8,0.0952,0.25,0,0,0,135,468,3,5,1,297,13,2,4,8,7,7,0.999999,0.617342495,1.491361694
78,0.021482277,4,26,16,235,16,15,5,3,15,555,20,4,3.6823,7,0.0625,0.1667,0,0,0,55,1068,3,5,68,1150,45,36,37,19,25,12,0.993059,0.330326634,1.770852012
29,0.15037594,4,25,11,235,18,16,4,3,16,389,20,1,3.2967,4,0.0769,0.25,0,0,0,27,746,2,5,1,185,0,0,2,7,11,7,9.12E-05,0.262179877,1.653212514
27,0.526315789,4,26,22,498,14,13,7,2,13,601,12,0,3.8724,13,0.0769,0.1818,0,0,0,51,1387,3,5,101,640,20,31,12,19,22,22,0.882499,0.35020539,2.359835482
36,0.065789474,4,27,1,519,19,17,3,2,17,642,41,4,3.905,4,0.1176,0.6667,0,0,0,130,99,4,5,1,587,15,9,9,15,20,17,0.999996,0.30226531,1.832508913
186,0.037593985,4,25,22,519,16,16,4,3,16,261,6,5,3.0446,1,0,0,0,0,0,26,66,2,5,1,734,28,7,11,12,14,11,0.174023,0.506798834,1.414973348
216,0.350877193,4,25,16,519,12,10,10,3,10,723,12,4,3.9631,15,0.1333,0.3636,0,0,0,-1867,1228,2,5,1,631,7,29,9,45,41,30,0.0070412,0.381970988,2.037426498
530,0.116959064,4,25,21,498,17,15,5,3,15,585,143,7,3.6599,11,0.2353,0.8,0,0,0,-1862,369,2,5,1,674,17,31,16,18,32,19,0.000774248,0.398823537,1.531478917
42,1.052631579,4,27,10,391,11,12,8,3,12,296,22,7,3.1743,5,0,0,0,0,0,-1825,671,4,5,1,454,8,18,10,15,19,6,0.999991,0.372511184,3.137037455
17,0.043859649,4,28,3,391,11,9,11,3,9,419,34,6,3.6842,0,0,0,0,0,0,159,242,5,5,1,609,12,13,6,14,24,13,0.215622,0.439709125,1.342422681
56,0.175438596,4,27,16,235,16,12,8,3,12,774,33,1,4.3899,3,0.0303,0.5,0,0,0,-1819,1065,4,5,30,615,15,41,18,17,30,19,2.22E-05,0.457305665,1.633468456
90,0.526315789,4,27,15,235,15,15,5,3,15,432,26,7,3.5164,11,0.0698,0.6,0,0,0,-1820,1011,4,5,187,867,25,42,14,13,34,14,0.99995,0.482343598,1.86923172
